ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id
Blind Betty,0x8326088,Damage Magicka Regen,0x73F2B,0.36,4.52,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Blind Betty,0x8326088,Fortify Unarmed,0x804C7FE,1.43,0.53,60,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifyUnarmed_CACO,0x804C7FE,0x804C7FE
Blind Betty,0x8326088,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD
Blind Watcher's Eye,0xFE004822,Light,0xFE004846,0.5,0,60,0,1,0,0,1,0,0,1,WISpellColorful;MagicAlchBeneficial,0xFE004846,0xFE004846
Blind Watcher's Eye,0xFE004822,Magicka Fortification,0x3EAF8,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Blind Watcher's Eye,0xFE004822,Fortify Alteration,0x3EB24,0.172,3.8,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Blind Watcher's Eye,0xFE004822,Spell Absorption,0xFE004812,0.1,50,60,0,1,0,0,1,0,0,1,MagicAlchBeneficial,0xFE004812,0xFE004812
Bliss Bug Thorax,0x6059155,Fire Aversion,0x73F2D,0.32,5.79,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Bliss Bug Thorax,0x6059155,Resist Fire,0x3EAEA,0.365,2.31,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Bliss Bug Thorax,0x6059155,Fortify Heavy Armor,0x3EB1E,0.51,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Bliss Bug Thorax,0x6059155,Fortify Illusion,0x3EB27,0.172,2.49,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Blister Pod,0xFE004D6A,Magicka,0x3EB17,4.7,11.1,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Blister Pod,0xFE004D6A,Magicka Fortification,0x3EAF8,0.13,6.38,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Blister Pod,0xFE004D6A,Night Eye,0x804C7FD,10.5,0,765,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Blister Pod,0xFE004D6A,Invisibility,0x3EB3D,27,0,331,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Blister Pod,0x8A10057,Magicka,0x3EB17,4.7,11.1,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Blister Pod,0x8A10057,Magicka Fortification,0x3EAF8,0.13,6.38,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Blister Pod,0x8A10057,Night Eye,0x804C7FD,10.5,0,765,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Blister Pod,0x8A10057,Invisibility,0x3EB3D,27,0,331,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Blisterwort,0x4DA25,Damage Stamina,0x3A2C6,4.6,9.99,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Blisterwort,0x4DA25,Frenzy,0x73F29,0.62,2.24,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29
Blisterwort,0x4DA25,Fortify Smithing,0x3EB1D,1.52,0.98,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D
Blisterwort,0x4DA25,Health,0x3EB15,5.3,4.63,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Bloatspore,0x8A1007F,Drain Intelligence,0x804C7FB,0.67,3.3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDrainIntelligence_CACO,0x804C7FB,0x804C7FB
Bloatspore,0x8A1007F,Fortify Alteration,0x3EB24,0.172,3.74,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Bloatspore,0x8A1007F,Detect Life,0x804C7FF,18.6,0,200,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased;MagicAlchDetectLife_CACO,0x804C7FF,0x804C7FF
Bloatspore,0x8A1007F,Fortify Conjuration,0x3EB25,0.172,2.49,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Blood of a Bosmer,0x80EEA6F,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of a Bosmer,0x80EEA6F,Resist Disease,0x806AE45,0.015,100,3330,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Blood of a Bosmer,0x80EEA6F,Fortify Archery,0x3EB1B,0.325,3.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMarksman;MagicAlchBeneficial,0x3EB1B,0x3EB1B
Blood of a Bosmer,0x80EEA6F,Resist Poison,0x90041,0.157,3.97,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Blood of a Breton,0x80EEA5C,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of a Breton,0x80EEA5C,Resist Magic,0x39E51,1.24,1.08,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51
Blood of a Breton,0x80EEA5C,Fortify Restoration,0x3EB28,0.235,4.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28
Blood of a Breton,0x80EEA5C,Fortify Conjuration,0x3EB25,0.172,4.98,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Blood of a Dunmer,0x80EEA69,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of a Dunmer,0x80EEA69,Resist Fire,0x3EAEA,0.365,2.64,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Blood of a Dunmer,0x80EEA69,Fortify Destruction,0x3EB26,0.325,3.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyDestruction;MagicAlchBeneficial,0x3EB26,0x3EB26
Blood of a Dunmer,0x80EEA69,Fortify Enchanting,0x3EB29,0.71,1.54,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Blood of a Khajiit,0x80EEA74,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of a Khajiit,0x80EEA74,Speed,0x80425F1,0.098,1,300,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Blood of a Khajiit,0x80EEA74,Fortify Sneak,0x3EB22,0.89,1.38,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Blood of a Khajiit,0x80EEA74,Night Eye,0x804C7FD,10.5,0,665,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Blood of a Nord,0x80EEA5B,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of a Nord,0x80EEA5B,Resist Frost,0x3EAEB,0.365,2.64,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Blood of a Nord,0x80EEA5B,Fortify Two-handed,0x3EB1A,0.325,3.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
Blood of a Nord,0x80EEA5B,Stamina Fortification,0x3EAF9,0.13,6.66,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Blood of a Redguard,0x80EEA5F,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of a Redguard,0x80EEA5F,Resist Poison,0x90041,0.157,5.3,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Blood of a Redguard,0x80EEA5F,Stamina Regeneration,0x3EB08,0.0252,8.3,240,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Blood of a Redguard,0x80EEA5F,Fortify One-handed,0x3EB19,0.325,3.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19
Blood of an Altmer,0x80EEA67,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of an Altmer,0x80EEA67,Magicka Regeneration,0x3EB07,0.0252,6.91,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Blood of an Altmer,0x80EEA67,Magicka Fortification,0x3EAF8,0.13,7.77,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Blood of an Altmer,0x80EEA67,Magic Aversion,0x73F51,0.43,5.81,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Blood of an Argonian,0x80EEA72,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of an Argonian,0x80EEA72,Resist Disease,0x806AE45,0.015,100,4163,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Blood of an Argonian,0x80EEA72,Waterbreathing,0x3AC2D,7.7,0,798,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Blood of an Argonian,0x80EEA72,Health Regeneration,0x3EB06,0.0252,5.53,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Blood of an Imperial,0x80EEA66,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of an Imperial,0x80EEA66,Fortify Speech,0xD6947,0.27,4.13,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Blood of an Imperial,0x80EEA66,Fortify Heavy Armor,0x3EB1E,0.51,2.09,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Blood of an Imperial,0x80EEA66,Fortify Block,0x3EB1C,0.49,1.71,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Blood of an Orc,0x80EEA70,Blood,0x80E4857,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial;MagicAlchBloodEffect_CACO,0x80E4857,0x80E4857
Blood of an Orc,0x80EEA70,Fortify Heavy Armor,0x3EB1E,0.51,2.17,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Blood of an Orc,0x80EEA70,Fortify One-handed,0x3EB19,0.325,3.36,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19
Blood of an Orc,0x80EEA70,Frenzy,0x73F29,0.62,3.22,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29
Blue Clipper Butterfly,0x833F5E0,Fortify Alteration,0x3EB24,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Blue Clipper Butterfly,0x833F5E0,Damage Undead,0x10DE5F,8.3,6.95,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Blue Clipper Butterfly,0x833F5E0,Fortify Illusion,0x3EB27,0.172,3.32,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Blue Clipper Butterfly,0x833F5E0,Fortify Speech,0xD6947,0.27,1.93,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Blue Dartwing,0xE4F0C,Fortify Pickpocket,0x3EB20,0.27,3.08,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Blue Dartwing,0xE4F0C,Resist Shock,0x3EAEC,0.365,1.76,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
Blue Dartwing,0xE4F0C,Health,0x3EB15,5.3,5.55,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Blue Dartwing,0xE4F0C,Fear,0x73F20,0.62,1.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Blue Mountain Flower,0x77E1C,Fortify Conjuration,0x3EB25,0.172,2.49,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Blue Mountain Flower,0x77E1C,Magicka Fortification,0x3EAF8,0.13,2.22,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Blue Mountain Flower,0x77E1C,Damage Health,0x3EB42,7.9,2.09,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Blue Mountain Flower,0x77E1C,Magicka,0x3EB17,4.7,2.78,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Blue Mountain Flower Extract,0x85A97EA,Fortify Conjuration,0x3EB25,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Blue Mountain Flower Extract,0x85A97EA,Magicka Fortification,0x3EAF8,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Blue Mountain Flower Extract,0x85A97EA,Damage Health,0x3EB42,7.9,6.95,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Blue Mountain Flower Extract,0x85A97EA,Magicka,0x3EB17,4.7,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Blue Orfe,0x832608F,Health,0x3EB15,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Blue Orfe,0x832608F,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Blue Orfe,0x832608F,Fatigue,0x73F23,23.6,0,300,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchFatigue_CACO,0x73F23,0x73F23
Blue Orfe,0x832608F,Drain Intelligence,0x804C7FB,0.67,2.2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDrainIntelligence_CACO,0x804C7FB,0x804C7FB
Blue Swallowtail,0x727DE,Fortify Conjuration,0x3EB25,0.172,3.32,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Blue Swallowtail,0x727DE,Fortify Smithing,0x3EB1D,1.52,0.98,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D
Blue Swallowtail,0x727DE,Fortify Enchanting,0x3EB29,0.71,0.98,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Blue Swallowtail,0x727DE,Damage Stamina,0x3A2C6,4.6,3.89,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Boar Tusk,0x401CD6F,Fortify Block,0x3EB1C,0.49,1.86,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Boar Tusk,0x401CD6F,Stamina Fortification,0x3EAF9,0.13,5.83,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Boar Tusk,0x401CD6F,Health Fortification,0x3EAF3,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3
Boar Tusk,0x401CD6F,Frenzy,0x73F29,0.62,2.8,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29
Bog Beacon,0xFE004D6C,Magicka,0x3EB17,4.7,10.5,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Bog Beacon,0xFE004D6C,Fortify Heavy Armor,0x3EB1E,0.51,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Bog Beacon,0xFE004D6C,Fear,0x73F20,0.62,2.8,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Bog Beacon,0xFE004D6C,Damage Stamina,0x3A2C6,4.6,9.99,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Bone Hawk Claw,0x1CCA133,Damage Stamina Regen,0x73F2C,0.345,4.69,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F2C,0x73F2C
Bone Hawk Claw,0x1CCA133,Fortify Archery,0x3EB1B,0.325,3.64,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMarksman;MagicAlchBeneficial,0x3EB1B,0x3EB1B
Bone Hawk Claw,0x1CCA133,Fortify Conjuration,0x3EB25,0.172,4.56,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Bone Hawk Claw,0x1CCA133,Drain Strength,0x80476F6,0.67,2.2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Bone Hawk Feathers,0x1CCA134,Poison Aversion,0x90042,0.39,4.69,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042
Bone Hawk Feathers,0x1CCA134,Ravage Health,0x73F26,0.55,9.04,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Bone Hawk Feathers,0x1CCA134,Fortify Pickpocket,0x3EB20,0.27,3.92,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Bone Hawk Feathers,0x1CCA134,Fortify Enchanting,0x3EB29,0.71,1.26,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Bone Meal,0x34CDD,Damage Stamina,0x3A2C6,4.6,12.21,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Bone Meal,0x34CDD,Fortify Conjuration,0x3EB25,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Bone Meal,0x34CDD,Resist Fire,0x3EAEA,0.365,1.98,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Bone Meal,0x34CDD,Night Eye,0x804C7FD,10.5,0,399,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Briar Heart,0x3AD61,Health Fortification,0x3EAF3,0.13,7.77,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3
Briar Heart,0x3AD61,Fortify Destruction,0x3EB26,0.325,3.64,60,1,0,0,0,1,0,0,0,MagicAlchFortifyDestruction;MagicAlchBeneficial,0x3EB26,0x3EB26
Briar Heart,0x3AD61,Magicka Fortification,0x3EAF8,0.13,6.66,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Briar Heart,0x3AD61,Paralysis,0x73F30,204,0,61,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful;MagicAlchDurationBased,0x73F30,0x73F30
Bungler's Bane,0xFE004802,Slow,0x73F25,0.3,50,335,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25
Bungler's Bane,0xFE004802,Fatigue,0x73F23,23.6,0,333,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchFatigue_CACO,0x73F23,0x73F23
Bungler's Bane,0xFE004802,Drain Strength,0x80476F6,0.67,2.8,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Bungler's Bane,0xFE004802,Resist Magic,0x39E51,1.24,0.81,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51
Burnt Spriggan Wood,0x401CD6E,Damage Magicka Regen,0x73F2B,0.36,5.03,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Burnt Spriggan Wood,0x401CD6E,Fire Aversion,0x73F2D,0.32,5.79,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Burnt Spriggan Wood,0x401CD6E,Fortify Alteration,0x3EB24,0.172,5.81,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Burnt Spriggan Wood,0x401CD6E,Slow,0x73F25,0.3,50,385,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25
Canis Root,0x6ABCB,Damage Stamina,0x3A2C6,4.6,9.99,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Canis Root,0x6ABCB,Fortify Archery,0x3EB1B,0.325,2.52,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMarksman;MagicAlchBeneficial,0x3EB1B,0x3EB1B
Canis Root,0x6ABCB,Silence,0x73F27,113,0,43,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchSilence_CACO,0x73F27,0x73F27
Canis Root,0x6ABCB,Fortify Light Armor,0x3EB1F,0.51,0.78,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Canis Root Extract,0x85A97E8,Damage Stamina,0x3A2C6,4.6,11.1,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Canis Root Extract,0x85A97E8,Fortify Archery,0x3EB1B,0.325,2.8,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMarksman;MagicAlchBeneficial,0x3EB1B,0x3EB1B
Canis Root Extract,0x85A97E8,Silence,0x73F27,113,0,85,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchSilence_CACO,0x73F27,0x73F27
Canis Root Extract,0x85A97E8,Fortify Light Armor,0x3EB1F,0.51,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Cavefish,0x8326092,Damage Undead,0x10DE5F,8.3,10.43,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Cavefish,0x8326092,Detect Life,0x804C7FF,18.6,0,450,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased;MagicAlchDetectLife_CACO,0x804C7FF,0x804C7FF
Cavefish,0x8326092,Resist Disease,0x806AE45,0.015,100,2914,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Cavefish,0x8326092,Waterbreathing,0x3AC2D,7.7,0,765,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Ceanothus Moth,0x8326094,Fortify Pickpocket,0x3EB20,0.27,3.22,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Ceanothus Moth,0x8326094,Fortify Lockpicking,0x3EB21,0.58,2.8,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Ceanothus Moth,0x8326094,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD
